wallet,score,wins,losses,samples,winrate,wlb,seen,last_seen_ts,last_seen_utc,blue_txs,beluga_txs,whale_score
2fQ98QmxC5qVzNZKY7j43Z9aYmmKxMABrustQMHqHZwq,-30,3,12,15,0.2,0.07047420643610411,26,1767536445,2026-01-04T14:20:45,0,0,0.0
GvmgmxkE7ed9b74YigRuNeAS6rSnpCAUbjtK4Wc8ed4S,-30,3,12,15,0.2,0.07047420643610411,18,1767546978,2026-01-04T17:16:18,0,1,0.0
77dPxzYVhRWUbEM5VS2pjGTB5ccmBdeT77Hfeyh8F5Ry,-30,3,12,15,0.2,0.07047420643610411,17,1767508798,2026-01-04T06:39:58,0,0,0.0
CgxdCwD91etgnXCEeA7FwZwH7W4b8A7V93QjfEXuPKh1,-30,3,12,15,0.2,0.07047420643610411,18,1767507542,2026-01-04T06:19:02,0,0,0.0
8obNg8GVUXvY6BjavaKn1tNnsBH3BmHVNX4a3CZ1pwSY,-30,3,12,15,0.2,0.07047420643610411,18,1767508798,2026-01-04T06:39:58,0,0,0.0
C6qJPQy6icxSSnFVWcRgJqZmTJaBHXv4yNE2dgp5RULQ,-30,3,12,15,0.2,0.07047420643610411,21,1767562247,2026-01-04T21:30:47,0,0,0.0
9BuTuf6SScmMhVbRDsaDHJUmetApmMtBDV4ZJnAMxg1u,-30,3,12,15,0.2,0.07047420643610411,19,1767523221,2026-01-04T10:40:21,0,0,0.0
3ViPMZeLem9hvPT2j1ayiMuUKJgyecZPgMWqE7qd3NYe,-30,3,13,16,0.1875,0.06591478773586763,103,1767545051,2026-01-04T16:44:11,0,0,0.0
HZtuiZVSttdn84J1dtz3Jpz4bLptaoZhfGC1YDBdjiLh,-30,2,11,13,0.15384615384615385,0.04325726318273798,29,1767546982,2026-01-04T17:16:22,0,0,0.0
EtNZyRQVdVdGXBUzogsT6tcqs9UEgZJa2uXmyEUwmt6V,-30,2,11,13,0.15384615384615385,0.04325726318273798,28,1767562768,2026-01-04T21:39:28,0,0,0.0
GUDP1dP2C4S3M6dYrSXMFPumWg1Gt1s1N1FqAThsiXWZ,-30,2,11,13,0.15384615384615385,0.04325726318273798,22,1767562060,2026-01-04T21:27:40,0,0,0.0
4bCSWucKYNnGjazohoJ1ezg9CAqZSAZ79qbLCkEQwBPF,-30,2,11,13,0.15384615384615385,0.04325726318273798,29,1767546982,2026-01-04T17:16:22,0,0,0.0
9iPs19PVLcUyMzLaSMiSnUewaxWzgJt7TePtVdh2TAfa,-30,2,11,13,0.15384615384615385,0.04325726318273798,40,1767535455,2026-01-04T14:04:15,0,0,0.0
DsqdUPgAtH94nYEeqmCd6DKCUEAZAc5tCtjEQQEoc8Gk,-30,2,11,13,0.15384615384615385,0.04325726318273798,29,1767546982,2026-01-04T17:16:22,0,0,0.0
GK8k46qxHkDWaeu3xkPU3NQf6JFwqA6MMtpwgH9stmdX,-30,1,9,10,0.1,0.01787574951572113,12,1767507986,2026-01-04T06:26:26,0,0,0.0
D9vPfXoYuqjzwpe9FaMzF6JYm2QiTUMcjDDX7q7LL1Mm,-30,1,9,10,0.1,0.01787574951572113,14,1767528647,2026-01-04T12:10:47,0,0,0.0
696969Y6orZEjp4gZtwcCZS7TNVuhMVE6G5mFvdJ4mYq,-30,1,9,10,0.1,0.01787574951572113,41,1767563365,2026-01-04T21:49:25,0,0,0.0
GGhtgD1SjNc1CyEdpC13j7PJrfSS8EGfsBaxqrtXq2op,-30,1,9,10,0.1,0.01787574951572113,19,1767536506,2026-01-04T14:21:46,0,0,0.0
3V3puf8kk2XQv62pF5m3qgVbxfKtfwQK3235o2QdHQmr,-30,1,9,10,0.1,0.01787574951572113,12,1767498012,2026-01-04T03:40:12,0,0,0.0
48jgCfkJpA7KdTx25cAtDeTLA2bxz5Jo3pvBVzdyypbw,-30,1,9,10,0.1,0.01787574951572113,15,1767508798,2026-01-04T06:39:58,0,0,0.0
BRu7Zgs744U7QAv3u57FAdvdhvqwNzWGKp3DXKggBJeA,-30,1,9,10,0.1,0.01787574951572113,11,1767505885,2026-01-04T05:51:25,0,0,0.0
BKarYr8UN7RCVA4u2F5dyWjWkAiS2S6dY1efDWAb6u7o,-30,1,9,10,0.1,0.01787574951572113,45,1767543939,2026-01-04T16:25:39,0,0,0.0
3xsubcvmoC4PsxgRGsUzjMFYRj7pJitBJMpRusTN45kS,-30,1,9,10,0.1,0.01787574951572113,66,1767561813,2026-01-04T21:23:33,0,0,0.0
J988K8qES6wqiPKHfWZEQYNpijUyM1kNRK9C6haDFzhS,-30,1,9,10,0.1,0.01787574951572113,12,1767505630,2026-01-04T05:47:10,0,0,0.0
8m4WNZdu41fW7CqMbusgzmxWqYhGWK7yHjQaspj4xKnX,-30,1,9,10,0.1,0.01787574951572113,13,1767497756,2026-01-04T03:35:56,0,0,0.0
kTzXm3rqDvxnzUSDAzWnoHcJhDKC9UKH55M1bq58aqs,-30,1,9,10,0.1,0.01787574951572113,12,1767502079,2026-01-04T04:47:59,0,0,0.0
KgqThrQAy674bj17F7v4QRL8Zvf1GeYWCZJvsCCZu2T,-30,1,9,10,0.1,0.01787574951572113,14,1767563579,2026-01-04T21:52:59,0,0,0.0
GijFWw4oNyh9ko3FaZforNsi3jk6wDovARpkKahPD4o5,-30,1,9,10,0.1,0.01787574951572113,10,1767506173,2026-01-04T05:56:13,0,0,0.0
GYokkPakMGusstALSEZuNBKUNmQvz4Gbrkcii79M7FoE,-30,1,9,10,0.1,0.01787574951572113,12,1767563072,2026-01-04T21:44:32,0,0,0.0
GKKHGE9J9fzeYpczMEUxXjzZXn5MfiGMviafyghNfkPE,-30,1,9,10,0.1,0.01787574951572113,21,1767561716,2026-01-04T21:21:56,0,0,0.0
CHBgu9JJB49Ks1sxpbnLnKCGDZjET7TUocei1cBpDFmL,-30,1,9,10,0.1,0.01787574951572113,10,1767505348,2026-01-04T05:42:28,0,0,0.0
HGcXS42jHV5HLSaNi9njkVAXpGUnyrQc2kQUGn6zMoDK,-30,1,9,10,0.1,0.01787574951572113,14,1767528647,2026-01-04T12:10:47,0,0,0.0
8g9Ng5fuax4sVN9y77Q9vEkY5TUNv9Z2Xs3j77HjmMEM,-30,1,9,10,0.1,0.01787574951572113,14,1767559599,2026-01-04T20:46:39,0,0,0.0
H75xFpTZVYVzamJrPQHkbGqdWpq4zsZzUiW7L7U7GfQ8,-30,1,9,10,0.1,0.01787574951572113,14,1767505285,2026-01-04T05:41:25,0,0,0.0
E1rpVht4cebYp2Qy7NuLH4izFBgPAEHMKJAhdkW2mxPz,-30,1,9,10,0.1,0.01787574951572113,15,1767544061,2026-01-04T16:27:41,0,0,0.0
9YeGjiKC5Aoj2TtDo7NVyxVXKaojSvWDLbj7H8gxyuP3,-30,1,9,10,0.1,0.01787574951572113,12,1767505885,2026-01-04T05:51:25,0,0,0.0
4TS74fBZ9Qrp9pFpYT4x2pMWtZEYppGHWJkjmHrzMDbN,-30,1,9,10,0.1,0.01787574951572113,16,1767508638,2026-01-04T06:37:18,0,0,0.0
DTbMwEZ6xfouMAbog188p6FGAk2k9LzJgY3Rd4i5MBRX,-30,1,9,10,0.1,0.01787574951572113,37,1767563582,2026-01-04T21:53:02,0,0,0.0
BvTpw9VBCPbEBPhdp1fuJw1DEaVcXktnj4gZw8pUkEJS,-30,1,9,10,0.1,0.01787574951572113,10,1767506425,2026-01-04T06:00:25,0,0,0.0
9n9MBw3dwe7n5ua94P9156YsFufE9AQ2fAZa2C55jSod,-30,1,9,10,0.1,0.01787574951572113,27,1767538880,2026-01-04T15:01:20,0,0,0.0
FGNnjATqHMCcy3xtDAJGhxpA3dXSnW1CuetuiiSCwCC4,-30,1,9,10,0.1,0.01787574951572113,11,1767508798,2026-01-04T06:39:58,0,0,0.0
AELCNxDdYas2jTFaAo9ScoWBnC53HCFhWhsfLqZ3wmTr,-30,1,10,11,0.09090909090909091,0.016231752262825985,14,1767559333,2026-01-04T20:42:13,0,0,0.0
DiTn8yreU66WRkXDDybwZTxtrs5PXVy5C5ZfB5DRSVNY,-30,0,8,8,0.0,0.0,35,1767559707,2026-01-04T20:48:27,0,0,0.0
Gy39KSFDDbQiD3kVvTqepBveZcnGDXdFq81tqdnsyRh2,-32,6,18,24,0.25,0.11999203479342334,44,1767562678,2026-01-04T21:37:58,0,0,0.0
A6pkMp6BZJ5muatWnML7B6WhhHacxAhjaajHtqWCWc2n,-32,4,14,18,0.2222222222222222,0.09000781913382,22,1767507986,2026-01-04T06:26:26,0,0,0.0
GmmRA1eJK9kbW2wM7XY35epMz4S2ZVi9LA2dE5gRE4et,-32,4,14,18,0.2222222222222222,0.09000781913382,22,1767535589,2026-01-04T14:06:29,0,0,0.0
BKRu7LmcpstcYmYLc1T5RYAmuxgii3VPZwHDwdCxCJKD,-32,4,16,20,0.2,0.08065635327119998,77,1767562845,2026-01-04T21:40:45,0,0,0.0
FLE9HNjgBaiATpWdZo3XsRkmxpUeBE28FR7LSjzTrnMJ,-32,2,11,13,0.15384615384615385,0.04325726318273798,16,1767507986,2026-01-04T06:26:26,0,0,0.0
CqE8Kh2dL6twENzUBy59FsWUxGMZNGvitXzZpDHzfYrp,-32,2,11,13,0.15384615384615385,0.04325726318273798,16,1767543605,2026-01-04T16:20:05,0,0,0.0
FSv8MbQE7hWNxSpcMjnf7KiZmzsK4J4bh3vU4gg1sPka,-32,2,11,13,0.15384615384615385,0.04325726318273798,21,1767508606,2026-01-04T06:36:46,0,0,0.0
C6fTRNTPPbd1Syuj6SbnqkYef2CJfTjq561oTbHXjDsM,-32,2,11,13,0.15384615384615385,0.04325726318273798,16,1767507986,2026-01-04T06:26:26,0,0,0.0
EpFG7Xqayvyd2tKqHCNS9XMoCAtbnCftomaPnvX6TwQH,-32,2,11,13,0.15384615384615385,0.04325726318273798,24,1767563674,2026-01-04T21:54:34,0,0,0.0
EKzZdpErKvrwNpvKbsDSZr8QXC2tawejzuk9QXKTbwKR,-32,2,11,13,0.15384615384615385,0.04325726318273798,22,1767559761,2026-01-04T20:49:21,0,0,0.0
CPEMVvbHcdXw3kyF6aGbfU8z55gooMHnTPEZn2J4djGW,-32,2,11,13,0.15384615384615385,0.04325726318273798,14,1767508798,2026-01-04T06:39:58,0,0,0.0
3uKbsVZzG7RGPY6CRtHxeoDy9CagVGYteQaknhJPe1Ji,-32,2,11,13,0.15384615384615385,0.04325726318273798,38,1767536801,2026-01-04T14:26:41,0,0,0.0
3rq9mazxvf2NcuwYmsQVK3L3jAZPR3nP1kocG9KGeK1C,-32,2,11,13,0.15384615384615385,0.04325726318273798,105,1767562412,2026-01-04T21:33:32,0,0,0.0
3ov3dKieUtS7KdgerqJU5fBk6vNTrUasZdWAG53nMayo,-32,2,11,13,0.15384615384615385,0.04325726318273798,17,1767508798,2026-01-04T06:39:58,0,0,0.0
62bFGWMWgkM1S758CoKCwmXx9vAiahZBLoZ2y1XgWQrX,-32,2,11,13,0.15384615384615385,0.04325726318273798,21,1767505630,2026-01-04T05:47:10,0,0,0.0
FkzekjMLgbXC8NuSQQ2u53rmdh3jhfAZr2psDouDYvfR,-32,2,11,13,0.15384615384615385,0.04325726318273798,16,1767523409,2026-01-04T10:43:29,0,0,0.0
Cm6xgpAywBr94Scop3yfbaMTc82Ha59UzWN7JPEf7HYp,-32,2,11,13,0.15384615384615385,0.04325726318273798,16,1767523409,2026-01-04T10:43:29,0,0,0.0
GLFi1gyfnzr1fs1qTCkbn9YLUd6gKygHiRpMGLY9W3my,-32,2,12,14,0.14285714285714285,0.04009307373792117,53,1767563550,2026-01-04T21:52:30,0,0,0.0
7A4qiny2RkixPU9TpE3CWPSahTBdLGe1Tjhe7UeKXLKZ,-32,2,12,14,0.14285714285714285,0.04009307373792117,26,1767538753,2026-01-04T14:59:13,0,0,0.0
5ksE12JtA6JKc3bNMakMqd2zR4MEi4tDaaqeRZseemWx,-32,1,10,11,0.09090909090909091,0.016231752262825985,19,1767559399,2026-01-04T20:43:19,0,0,0.0
BaAx46GgHYM4RYVwDBwEf8zSriAZRNXz6hXheRJ3d7LP,-32,1,10,11,0.09090909090909091,0.016231752262825985,20,1767562871,2026-01-04T21:41:11,0,0,0.0
4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9,-32,1,10,11,0.09090909090909091,0.016231752262825985,30,1767563734,2026-01-04T21:55:34,0,0,0.0
HFXRgDmW4teEApoNkiNS7dvpJQ45tGrU1XDYRybqBi7k,-32,0,8,8,0.0,0.0,30,1767532963,2026-01-04T13:22:43,0,0,0.0
A7qQfZxSFWwAsTthYC9vdLBR1acYPeP9hdFdNgYMnNVK,-32,0,8,8,0.0,0.0,23,1767542773,2026-01-04T16:06:13,0,0,0.0
4R717JUufuQKmQ5zfaFhadwbpYB1D8TWrphZDfW3vMbV,-32,0,8,8,0.0,0.0,13,1767498266,2026-01-04T03:44:26,0,0,0.0
DQCJUtVxhKsJWhgDVkdCch3cYwwbt3kg9pmMyYLRfhs,-32,0,8,8,0.0,0.0,14,1767559712,2026-01-04T20:48:32,0,0,0.0
9GoMMfViVhERx6mzJ7PvjVnehivzTSQS3gtKBn8TDXfZ,-32,0,8,8,0.0,0.0,20,1767542550,2026-01-04T16:02:30,0,0,0.0
FKGLUtPuzhqxT1suDfgTFzjpbYKhVmpfSodJMXCpmS63,-32,0,8,8,0.0,0.0,9,1767507252,2026-01-04T06:14:12,0,0,0.0
7wWfqpwWHnBxrXza6YJCBSFxib5Pa9GFbDF4bzu8ywdp,-32,0,8,8,0.0,0.0,11,1767503621,2026-01-04T05:13:41,0,0,0.0
E68Uzu1oTtiTWDqYYq44u3jE7mTS5NGa7k5rGxKoEzY,-32,0,8,8,0.0,0.0,11,1767537876,2026-01-04T14:44:36,0,0,0.0
D9UZ8jrKAPJHgfnFZaqKykMZNgBA1vMwXThGsZEpxWqt,-32,0,8,8,0.0,0.0,54,1767563733,2026-01-04T21:55:33,0,0,0.0
VvSbZN9uD1QYmkwRE2iR377vanmCsBrmzirFcF3tnK4,-32,0,8,8,0.0,0.0,10,1767506519,2026-01-04T06:01:59,0,0,0.0
EkVcAha6uAk8ucSmzEMze6ohQJrBe88QxGWptMrDsGab,-32,0,8,8,0.0,0.0,9,1767496730,2026-01-04T03:18:50,0,0,0.0
C851r1Yd135gZgeE8BnvSGQyqbFDD5qChDstYvBeWSnb,-32,0,8,8,0.0,0.0,11,1767503621,2026-01-04T05:13:41,0,0,0.0
2waQGH8jwdbbyaPLU7TQw5Kctmqad1GKxRQkzUR5Ly8o,-32,0,8,8,0.0,0.0,29,1767542771,2026-01-04T16:06:11,0,0,0.0
BnZk1EaULdvsXoUx617hdS3kUuvQ6p3YXyiApKsqy6a5,-32,0,8,8,0.0,0.0,26,1767542769,2026-01-04T16:06:09,0,0,0.0
247JWN4pEvx15zQCKvVWUw6UaddFdeysknguVW5SwjYN,-32,0,8,8,0.0,0.0,13,1767543919,2026-01-04T16:25:19,0,0,0.0
9tEPQqH2qdNAx5poP5RjSwzTPn1b5UyeJQK1Zi3Leq5g,-32,0,8,8,0.0,0.0,21,1767542505,2026-01-04T16:01:45,0,0,0.0
8Cz4nPjjAqGSzQRzpET6bdS2pqqVWE43fbqaaW8f9LWu,-32,0,8,8,0.0,0.0,32,1767542768,2026-01-04T16:06:08,0,0,0.0
5BZF4q2YaXrVZ94GJCzPnXki23AFNFyNuipf38TcdkYx,-32,0,8,8,0.0,0.0,14,1767542768,2026-01-04T16:06:08,0,0,0.0
HzBdiXaSjx9g7YRTg5LRFPnAUfLgBP5M5KtMB1wJb7iH,-32,0,8,8,0.0,0.0,25,1767542770,2026-01-04T16:06:10,0,0,0.0
B5wxbexarDJvURZcYZ3HpbetBb5RHCbLCdBEk2F4zF2c,-32,0,8,8,0.0,0.0,19,1767542765,2026-01-04T16:06:05,0,0,0.0
CgLa6CoDbDRPWiPGfJTtTxdExZKMyymyCx21ZYV3wjKy,-32,0,8,8,0.0,0.0,10,1767508767,2026-01-04T06:39:27,0,0,0.0
FcAxK16ypECsF39W5gcG7KJMYy9w2gXAd93VCoyTUwUZ,-32,0,8,8,0.0,0.0,22,1767542554,2026-01-04T16:02:34,0,0,0.0
7wrDjD3hJoaghgGC2mLKfuKBqDPtDFbW7MWYGcKtFyY5,-32,0,8,8,0.0,0.0,25,1767542769,2026-01-04T16:06:09,0,0,0.0
2qmV3Stbr6Un5BPJG19ruuagVXxj7RKjaGUDVHQKrXzC,-32,0,8,8,0.0,0.0,16,1767563376,2026-01-04T21:49:36,0,0,0.0
FmmEhDgqfSYRoL5FLTxst3mc6Uz8GGfvrayAMqbFpC1Q,-32,0,8,8,0.0,0.0,9,1767505630,2026-01-04T05:47:10,0,0,0.0
3ffhvkQ35E6CHG9dJnhgWDXno5WaT53mV4uUJ2E5CnHS,-32,0,8,8,0.0,0.0,28,1767532963,2026-01-04T13:22:43,0,0,0.0
HQvj9v2FGCqMxVTG4sX2sPc5vuE732HcWXoigtPvuv3x,-32,0,8,8,0.0,0.0,12,1767542765,2026-01-04T16:06:05,0,2,0.0
BdfjgTjJH1HvwduNURWNXk5Gy2b9EcMUNxnQeiTbHdFX,-32,0,8,8,0.0,0.0,18,1767542765,2026-01-04T16:06:05,0,3,0.0
7UNdce4NGw55wZFqmtA2bGFv7A6p5PxjqSntvrjhpdTv,-32,0,8,8,0.0,0.0,9,1767497947,2026-01-04T03:39:07,0,0,0.0
9k7n6mMY7rrabkqS8uk9mRLCyM2MMtRXu6BkyxEaGBMs,-32,0,8,8,0.0,0.0,8,1767507252,2026-01-04T06:14:12,0,0,0.0
CUHB1wF7CPA48TrXPFvUkpE4Csd4HduQMXkTvjaBSbnA,-32,0,8,8,0.0,0.0,18,1767535863,2026-01-04T14:11:03,0,0,0.0
Eo7KWiTrqEUD4YEGSqAM4vgwKbyT9eNwys8V5gUwcP58,-32,0,8,8,0.0,0.0,14,1767562769,2026-01-04T21:39:29,0,0,0.0
Df6qDppMiYFAnYqMEFspFwxQgBhn7hFZE2DzBkSdc7TA,-32,0,8,8,0.0,0.0,24,1767542769,2026-01-04T16:06:09,0,0,0.0
EbjDroFhHisgLa6RKqgFxR5u2CDvZyERHYQ1phqkcGE6,-32,0,8,8,0.0,0.0,8,1767507702,2026-01-04T06:21:42,0,0,0.0
6M5jA8SwjN8LoDEr6naj1QxtsHCwrqW18poJNbPDcSoR,-32,0,8,8,0.0,0.0,10,1767505285,2026-01-04T05:41:25,0,0,0.0
Ko74nGpQKWTh59bVLy1HdJXa8hYXnpmySr4VxPapBhp,-32,0,8,8,0.0,0.0,15,1767546891,2026-01-04T17:14:51,0,0,0.0
4kTPeN9HE1vHEbt7oGJ3fn3zfcGZqGkvd1Eco6FrjUTR,-32,0,8,8,0.0,0.0,19,1767542471,2026-01-04T16:01:11,0,0,0.0
2ryvaR4AcrQepDZXNb2CbSBkav83bkooSdshpEnqJQYa,-32,0,8,8,0.0,0.0,20,1767542771,2026-01-04T16:06:11,0,0,0.0
9PosmNBtQLgpLobYBFcs9cQ3gdTrBXjkr9ovhCrnocHm,-32,0,8,8,0.0,0.0,28,1767536772,2026-01-04T14:26:12,0,0,0.0
2zPBPZsfgZCBe2u7fA2wdYVy3PyidNvjPKUw4tdonvKq,-32,0,8,8,0.0,0.0,11,1767503621,2026-01-04T05:13:41,0,0,0.0
6o7wvzXkn37YaPG9P4wntRZEU7Pqcx4tJUrhL9ezY6RL,-32,0,8,8,0.0,0.0,28,1767536772,2026-01-04T14:26:12,0,0,0.0
4z3WtX32eehkmnaNNstZWyAuVBhj6cgpk5JtkdTa4m4A,-32,0,8,8,0.0,0.0,11,1767503621,2026-01-04T05:13:41,0,0,0.0
AhRBQGtNibVvp85wPhJ744LY9pTZQUrxDEHNFigWJGhS,-32,0,8,8,0.0,0.0,24,1767532963,2026-01-04T13:22:43,0,2,0.0
BsLpFhJBNUwEvB9yc7CqJ91bFrpBuPUgdM6jbfuCPT5t,-32,0,8,8,0.0,0.0,33,1767536772,2026-01-04T14:26:12,0,0,0.0
Gsm1ExN2kswyUsy6TomaoNdR3iiGMjQnHhaVhDcU3fQR,-34,9,22,31,0.2903225806451613,0.16095620718432874,136,1767563726,2026-01-04T21:55:26,0,0,0.0
HDD7mMDRSFU23igrEJTyH73KmPtHuQRinHPzhuNZMaQ1,-34,7,19,26,0.2692307692307692,0.13704275525067386,39,1767559748,2026-01-04T20:49:08,0,0,0.0
8KwuQ6aDgvt1gzBZhpqtxiEHpu1NxbkbX9pV9QGgwEMQ,-34,6,18,24,0.25,0.11999203479342334,83,1767544441,2026-01-04T16:34:01,0,0,0.0
GYrmkhoL3Evf17MqJpHBFU1Qq9LHkfhWdLzVdmRs9EqE,-34,6,18,24,0.25,0.11999203479342334,61,1767563055,2026-01-04T21:44:15,0,0,0.0
HLd2zbZFosxWf5bbvFYpTZ9g3XebRNXXX1j1YpRKJZ6a,-34,5,16,21,0.23809523809523808,0.10627856389112264,28,1767508767,2026-01-04T06:39:27,0,0,0.0
G9eqKZGEc7XG87GLY7dpN1FNrLH9aZfVTAQPeTxCEdJB,-34,5,16,21,0.23809523809523808,0.10627856389112264,31,1767563100,2026-01-04T21:45:00,0,0,0.0
DEdwtjvCs6dSadA8b6EQwCP95mXebTqMDK6wh13xhdpR,-34,5,16,21,0.23809523809523808,0.10627856389112264,28,1767523221,2026-01-04T10:40:21,0,0,0.0
F3oztRehB8B3GYFhvFHPQxKHE2tnSh1gj89XqmUvLnBU,-34,4,15,19,0.21052631578947367,0.08507538491591575,67,1767563269,2026-01-04T21:47:49,0,0,0.0
9tid6pXgWfWE5KY6kPiYjY1B8EQrzDrq6f7FoatjW57X,-34,3,13,16,0.1875,0.06591478773586763,39,1767563675,2026-01-04T21:54:35,0,0,0.0
6Ky5Q66WGGiXkZfGqbdbb75t8CsW7R44ZW99g4YWKmfJ,-34,3,13,16,0.1875,0.06591478773586763,20,1767507986,2026-01-04T06:26:26,0,0,0.0
CgxEKe1aGVNYoLUnv4dccHxswrMTGMzGCvLbYG9CrAP4,-34,3,13,16,0.1875,0.06591478773586763,27,1767538857,2026-01-04T15:00:57,0,0,0.0
7fKhJVYcNxxHEuL9vf9UpGHy1qERpaz81opEicKtZw4L,-34,3,13,16,0.1875,0.06591478773586763,21,1767535570,2026-01-04T14:06:10,0,2,0.0
Fud9zDHFZzkK3iXg6EGYKCsY3Q19RWhnvvY8zagmBPTV,-34,3,13,16,0.1875,0.06591478773586763,31,1767563694,2026-01-04T21:54:54,0,0,0.0
51fsTquzvchnx2RNQULs3NuirTsFby2XLGotWrwwVytR,-34,3,13,16,0.1875,0.06591478773586763,45,1767535518,2026-01-04T14:05:18,0,0,0.0
4mgsdScLQgZduMF4cfDkuSaGRWJ8k2F2uRwBVbSsKpb2,-34,3,13,16,0.1875,0.06591478773586763,33,1767563733,2026-01-04T21:55:33,0,0,0.0
ALLdw7e2E8h8fByFRbVVUvh4QfTcLtJ1nFArcgARB5Xa,-34,3,13,16,0.1875,0.06591478773586763,23,1767562857,2026-01-04T21:40:57,0,0,0.0
6qRSVxScF2cD69jacLKPaUzaeSiR8kn64AmZXHCQBBtE,-34,3,13,16,0.1875,0.06591478773586763,33,1767538864,2026-01-04T15:01:04,0,0,0.0
5DJWWvmzRnzjtQv7GPquwcXW8Htvpg3gNvnrVmByDFhw,-34,3,13,16,0.1875,0.06591478773586763,21,1767508638,2026-01-04T06:37:18,0,0,0.0
EKSjFSCJGwA8DHqaFicGv9vnJrJCS9Pu9Y4pwTNoczuy,-34,3,13,16,0.1875,0.06591478773586763,31,1767563712,2026-01-04T21:55:12,0,0,0.0
5wVNbrM4BhxPRo3zp2VgCQskAzYgQTreQigAbbHjfUdB,-34,3,13,16,0.1875,0.06591478773586763,20,1767508798,2026-01-04T06:39:58,0,0,0.0
tu6UccRM39BesihrRhPeE5V4BE9bvr6tRJPJiXQEa5e,-34,3,13,16,0.1875,0.06591478773586763,29,1767538858,2026-01-04T15:00:58,0,0,0.0
9yPuuXeq5zbMBREpiDjnTCQbxD5nECW45CwMNPYHG58f,-34,2,12,14,0.14285714285714285,0.04009307373792117,49,1767563659,2026-01-04T21:54:19,0,0,0.0
6raSuhfig5Y1vZJxrg9zqJTjKdSouMX4F23Jgi3TdHjA,-34,2,12,14,0.14285714285714285,0.04009307373792117,70,1767563312,2026-01-04T21:48:32,0,0,0.0
G3g1CKqKWSVEVURZDNMazDBv7YAhMNTjhJBVRTiKZygk,-34,2,12,14,0.14285714285714285,0.04009307373792117,35,1767543859,2026-01-04T16:24:19,0,2,0.0
2n8rBSZyeagdTgrMQA4fE7HaWkYQ2dGpQMteWXNJkqeT,-34,2,12,14,0.14285714285714285,0.04009307373792117,51,1767563659,2026-01-04T21:54:19,0,0,0.0
988sDK8qN4pgrdR3HvKVMT1tLrTsYpniEX93J3bXa8H5,-34,1,10,11,0.09090909090909091,0.016231752262825985,17,1767563360,2026-01-04T21:49:20,0,0,0.0
3zjyQAvsRaxpnNLAcgLxHfvnEpHXsvrr5FSKMAKjjdq8,-34,1,10,11,0.09090909090909091,0.016231752262825985,14,1767508052,2026-01-04T06:27:32,0,0,0.0
DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,-34,1,10,11,0.09090909090909091,0.016231752262825985,12,1767507350,2026-01-04T06:15:50,0,0,0.0
AwFCx2zhKiV8PUGGBk5QobahQcinRmp2UTrpmi6yDxvQ,-34,1,10,11,0.09090909090909091,0.016231752262825985,14,1767536661,2026-01-04T14:24:21,0,0,0.0
3g1KDDQL5KQGDJ3LomaZf7PzT8rbsfp8Qj8nYp2NVLek,-34,1,10,11,0.09090909090909091,0.016231752262825985,15,1767498012,2026-01-04T03:40:12,0,0,0.0
CsFTKt1nz3PbxuD1nrE8WswDGFjLGfLr5CkRJudaPCEB,-34,1,10,11,0.09090909090909091,0.016231752262825985,12,1767507124,2026-01-04T06:12:04,0,0,0.0
AVpeQ6PWczRkwmo5sug3fx98VQNkAiuQJAfJEkxvZ69j,-34,1,10,11,0.09090909090909091,0.016231752262825985,13,1767536562,2026-01-04T14:22:42,0,0,0.0
9NYfirCNNpUas61spa1tFLg9Ko9Fjn47ibSi25vkpaZk,-34,1,10,11,0.09090909090909091,0.016231752262825985,17,1767508052,2026-01-04T06:27:32,0,0,0.0
9AKcaskXyKBATdzi624QZ8dABcexv1c2gj5tji7rQumS,-34,1,10,11,0.09090909090909091,0.016231752262825985,115,1767563626,2026-01-04T21:53:46,0,0,0.0
BtzAStibkutzP5cQYDDmD7P8tYuFoZQJwq6dbop6Ffrw,-34,1,10,11,0.09090909090909091,0.016231752262825985,24,1767561668,2026-01-04T21:21:08,0,0,0.0
J42BbnkQWWDRg5oVrw2bwN6c9kdW4MPVkh2Lx8NirHAe,-34,1,10,11,0.09090909090909091,0.016231752262825985,15,1767504168,2026-01-04T05:22:48,0,0,0.0
HV5qAoJSM5CMBsLSyBnNwJ9EUidCenov5YyacXXyv5hK,-34,1,10,11,0.09090909090909091,0.016231752262825985,13,1767508052,2026-01-04T06:27:32,0,0,0.0
DZk1wuC7WTHB6nD7vazPH3pvTgPfKa2aHZQN8vkmanTH,-34,1,10,11,0.09090909090909091,0.016231752262825985,18,1767561623,2026-01-04T21:20:23,0,0,0.0
76CjXPPPcaTPniQn5UG1Dx8ixAKzzwBygKRvguFrPMgy,-34,1,10,11,0.09090909090909091,0.016231752262825985,13,1767508798,2026-01-04T06:39:58,0,0,0.0
6mTMEyVZFKat1xEjyFD2qyLhh34QWfw4stZSaZEE2U7A,-34,1,10,11,0.09090909090909091,0.016231752262825985,12,1767508052,2026-01-04T06:27:32,0,0,0.0
